,name,url,id,popularity,followers,genres
0,Tah.,https://open.spotify.com/artist/5tbllvHfDoHsDZuTnrs9Pb,5tbllvHfDoHsDZuTnrs9Pb,44,386,[]
1,Moira Mack,https://open.spotify.com/artist/3IntPd2VgK6D2JovdxZ47V,3IntPd2VgK6D2JovdxZ47V,26,694,['pop soul']
2,Aeble,https://open.spotify.com/artist/2rj2ySmbSsmrzVGtufnXAZ,2rj2ySmbSsmrzVGtufnXAZ,43,2174,['indie soul']
3,Behind Clouds,https://open.spotify.com/artist/3H6djQE6LC4llH3i5t2tZM,3H6djQE6LC4llH3i5t2tZM,39,3145,"['focus beats', 'lo-fi beats']"
4,Rothstein,https://open.spotify.com/artist/0Qta34kIeeonfyC692s5b8,0Qta34kIeeonfyC692s5b8,36,3247,[]
5,Homage,https://open.spotify.com/artist/0Nax9ohdb2ezDUpPmT3iMz,0Nax9ohdb2ezDUpPmT3iMz,36,3627,[]
6,RED Hands,https://open.spotify.com/artist/71NpTPgQYCxTExcd2n6UT4,71NpTPgQYCxTExcd2n6UT4,32,3701,[]
7,Her Songs,https://open.spotify.com/artist/7cehRwLzdNrpS7mS8a4JZO,7cehRwLzdNrpS7mS8a4JZO,30,5434,[]
8,Michael Da Vinci,https://open.spotify.com/artist/2POqOOLcEH30IODCaW1Ytw,2POqOOLcEH30IODCaW1Ytw,35,5949,[]
9,The BREED,https://open.spotify.com/artist/5Xl8d6HbzkkwWmSQSOsv7k,5Xl8d6HbzkkwWmSQSOsv7k,50,6350,"['chillhop', 'jazz boom bap', 'lo-fi jazzhop']"
10,Yakul,https://open.spotify.com/artist/0Pi3s9W42iTzuxDp7GKIfO,0Pi3s9W42iTzuxDp7GKIfO,37,7093,"['brighton indie', 'indie r&b', 'neo r&b']"
11,Shantel May,https://open.spotify.com/artist/3dLvESWiG5LWozJmdvk6D0,3dLvESWiG5LWozJmdvk6D0,33,7192,[]
12,Kenneth Whalum,https://open.spotify.com/artist/2lnrl1gyJvhaFtNIIRnB16,2lnrl1gyJvhaFtNIIRnB16,35,8038,['neo r&b']
13,Claudia Isaki,https://open.spotify.com/artist/5Q8asiEUYLobc6DvKIsqOP,5Q8asiEUYLobc6DvKIsqOP,37,8642,['christian pop']
14,Dot Demo,https://open.spotify.com/artist/2ID5ZEW2EbdUo1oEjwJnD3,2ID5ZEW2EbdUo1oEjwJnD3,36,8770,"['indie hip hop', 'underground hip hop']"
15,Brian Fresco,https://open.spotify.com/artist/6XlV5geX7LvRcoeBnItw2I,6XlV5geX7LvRcoeBnItw2I,29,9965,['indie hip hop']
16,Kayla Rae,https://open.spotify.com/artist/0cz0uZX8a30POuEC2hDL9j,0cz0uZX8a30POuEC2hDL9j,40,10354,['denver rap']
17,Nix Northwest,https://open.spotify.com/artist/1nJX9DZHvd27lKDx8NM8Rt,1nJX9DZHvd27lKDx8NM8Rt,48,10521,['uk alternative hip hop']
18,Conor Albert,https://open.spotify.com/artist/0zJjil03QRbxSliMkw230M,0zJjil03QRbxSliMkw230M,50,10874,"['indie r&b', 'indie soul']"
19,Sugi.wa,https://open.spotify.com/artist/0XUBVuE1odesNug0oKt9Me,0XUBVuE1odesNug0oKt9Me,48,11224,"['chillhop', 'lo-fi beats']"
20,Kennedy Rd.,https://open.spotify.com/artist/1ZtRTibAPAEbO8iydpyzWu,1ZtRTibAPAEbO8iydpyzWu,28,11291,"['canadian contemporary r&b', 'indie r&b', 'pop r&b', 'trap soul']"
21,edbl,https://open.spotify.com/artist/7ncd26zzbpqgZRroBKmReO,7ncd26zzbpqgZRroBKmReO,49,11634,"['indie r&b', 'indie soul']"
22,NAYANA IZ,https://open.spotify.com/artist/2d8cMSPIFolHyxuox8ESfm,2d8cMSPIFolHyxuox8ESfm,45,11680,"['indie r&b', 'uk alternative hip hop']"
23,Jerome Thomas,https://open.spotify.com/artist/3w3vmT2hRskRBwDZdjUlAp,3w3vmT2hRskRBwDZdjUlAp,43,12189,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']"
24,lost spaces,https://open.spotify.com/artist/387YZVajWRq3ZPiCxiX07b,387YZVajWRq3ZPiCxiX07b,43,13060,['chill r&b']
25,Jafunk,https://open.spotify.com/artist/5KtUig38eqxK2rOtHZnz0k,5KtUig38eqxK2rOtHZnz0k,51,13086,"['funky house', 'indie soul', 'new french touch']"
26,p-rallel,https://open.spotify.com/artist/0YSI1Vwzd1u7wO7p3md4qD,0YSI1Vwzd1u7wO7p3md4qD,49,14027,['uk alternative hip hop']
27,Reuben James,https://open.spotify.com/artist/5tA28joO5iZ0eCnvyctqRH,5tA28joO5iZ0eCnvyctqRH,43,14229,"['indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']"
28,Kids These Days,https://open.spotify.com/artist/2A2MfAaWoDvGe0jhcZjKaY,2A2MfAaWoDvGe0jhcZjKaY,28,14677,[]
29,Marie Dahlstrom,https://open.spotify.com/artist/49NfOTfSPhrb0sJBVYS1iM,49NfOTfSPhrb0sJBVYS1iM,46,14706,"['alternative r&b', 'chill r&b', 'indie r&b', 'neo r&b', 'uk contemporary r&b']"
30,Raquel Rodriguez,https://open.spotify.com/artist/7CPwAwFBnruFlDqUQCrM1Q,7CPwAwFBnruFlDqUQCrM1Q,43,15716,"['indie r&b', 'neo r&b']"
31,Pastel,https://open.spotify.com/artist/6wa2PiIWrIhhz6lRQEGQpO,6wa2PiIWrIhhz6lRQEGQpO,48,16153,[]
32,Milky Day,https://open.spotify.com/artist/7FIqXqYZHMomTAcTXF4UHu,7FIqXqYZHMomTAcTXF4UHu,52,16726,['chill r&b']
33,Chaz French,https://open.spotify.com/artist/3BYzEWh3pY0DZpMN0hFufv,3BYzEWh3pY0DZpMN0hFufv,36,17442,['dmv rap']
34,Gwen Bunn,https://open.spotify.com/artist/6dPh96zLnVMZVHnr66WRjg,6dPh96zLnVMZVHnr66WRjg,43,17582,"['alternative r&b', 'chill r&b', 'indie r&b', 'neo r&b']"
35,Omen,https://open.spotify.com/artist/5j1BNsC9xeWGfBVCzzg6fc,5j1BNsC9xeWGfBVCzzg6fc,52,17801,['chicago rap']
36,Natalie Lauren,https://open.spotify.com/artist/0v4qnnnTMi9mgN3DUxCfHK,0v4qnnnTMi9mgN3DUxCfHK,35,18046,[]
37,Tertia May,https://open.spotify.com/artist/2l5D9yWJD8XtjzTMCKUown,2l5D9yWJD8XtjzTMCKUown,38,18360,['uk contemporary r&b']
38,CAPYAC,https://open.spotify.com/artist/5QP5fl1l4e9NmKmkMUOTF5,5QP5fl1l4e9NmKmkMUOTF5,45,18575,"['austindie', 'indie soul', 'new french touch', 'nu disco']"
39,Sasha Keable,https://open.spotify.com/artist/7MxGWmiAbqjNOGmj23wbWf,7MxGWmiAbqjNOGmj23wbWf,48,18706,['uk contemporary r&b']
40,Myke Bogan,https://open.spotify.com/artist/5BLrsIX3Uipmt9QAiZGYEl,5BLrsIX3Uipmt9QAiZGYEl,38,19704,['portland hip hop']
41,Finn Foxell,https://open.spotify.com/artist/1PK0iReBf7u59diWAXC3wR,1PK0iReBf7u59diWAXC3wR,51,19839,['uk alternative hip hop']
42,Latasha Lee,https://open.spotify.com/artist/1D8jzmybTOgH82MsFsCxKf,1D8jzmybTOgH82MsFsCxKf,44,20344,['pacific islands pop']
43,Iris Temple,https://open.spotify.com/artist/1ti0u37FfK0AO8cM2n7Ncr,1ti0u37FfK0AO8cM2n7Ncr,36,20421,['bedroom soul']
44,Marcellus Juvann,https://open.spotify.com/artist/207WozQ2u38q4rRu9quqMU,207WozQ2u38q4rRu9quqMU,44,20838,"['deep underground hip hop', 'indie hip hop', 'underground hip hop']"
45,Sam Wills,https://open.spotify.com/artist/7JFinw4LobpCUjapyKvsjo,7JFinw4LobpCUjapyKvsjo,52,20971,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary r&b']"
46,Connie Constance,https://open.spotify.com/artist/4RB2kk5dmocmMiHFBlmOEt,4RB2kk5dmocmMiHFBlmOEt,40,21203,['uk contemporary r&b']
47,Blended Babies,https://open.spotify.com/artist/1hFXEoLCso0TI0QvWJdukg,1hFXEoLCso0TI0QvWJdukg,43,21347,[]
48,Patrick Paige II,https://open.spotify.com/artist/3rTMj1pmRvXBfzAEIk9XX9,3rTMj1pmRvXBfzAEIk9XX9,44,22014,"['alternative r&b', 'indie r&b', 'indie soul']"
49,Donnie Trumpet,https://open.spotify.com/artist/7qbQOln6DZHcPm6l94PXU5,7qbQOln6DZHcPm6l94PXU5,40,22297,[]
50,Jimi Tents,https://open.spotify.com/artist/1KW04GdOuzrsTVOAVd6eRg,1KW04GdOuzrsTVOAVd6eRg,35,22452,[]
51,Peter CottonTale,https://open.spotify.com/artist/4mkGZGaUTIpyG1LnZ6nNIi,4mkGZGaUTIpyG1LnZ6nNIi,49,22724,[]
52,Zilo,https://open.spotify.com/artist/3fcW2V4zOfFm0IsWCJUuzz,3fcW2V4zOfFm0IsWCJUuzz,42,22988,"['alternative r&b', 'bass trap', 'chill r&b', 'indie r&b']"
53,Paloma Ford,https://open.spotify.com/artist/3H91WvXn7klxNAxzQ9CqVK,3H91WvXn7klxNAxzQ9CqVK,36,22992,['pop r&b']
54,Yayyoung,https://open.spotify.com/artist/1mefU9eSDsjTwOJK0gn7xZ,1mefU9eSDsjTwOJK0gn7xZ,47,23218,"['bedroom soul', 'chill r&b']"
55,Kofi Stone,https://open.spotify.com/artist/0htlZDCG9I8LSENteF1TyQ,0htlZDCG9I8LSENteF1TyQ,50,23351,['uk alternative hip hop']
56,Radiant Children,https://open.spotify.com/artist/2e0Bkreg0zzfE5umvfKQXf,2e0Bkreg0zzfE5umvfKQXf,44,23864,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']"
57,Lou Phelps,https://open.spotify.com/artist/74EhQOxqIuZSj1wsMLQabN,74EhQOxqIuZSj1wsMLQabN,46,24061,"['canadian hip hop', 'indie soul']"
58,Haley Smalls,https://open.spotify.com/artist/5uTsMjH1CdE81ncmOnE4WY,5uTsMjH1CdE81ncmOnE4WY,34,24476,['pop r&b']
59,Aeris Roves,https://open.spotify.com/artist/1O5IeYqvtwnWzlNq3Ux3jd,1O5IeYqvtwnWzlNq3Ux3jd,48,24876,['uk contemporary r&b']
60,Dan Caplen,https://open.spotify.com/artist/2U3FuHYvL3vhkbDAXm24Ep,2U3FuHYvL3vhkbDAXm24Ep,66,25216,"['neo soul', 'uk contemporary r&b']"
61,Gyyps,https://open.spotify.com/artist/6yrnKnj4fIE0RlanJ1iFTI,6yrnKnj4fIE0RlanJ1iFTI,44,25553,"['deep underground hip hop', 'underground hip hop']"
62,Kembe X,https://open.spotify.com/artist/4uc4iep3LqgSj8qN4kp7qD,4uc4iep3LqgSj8qN4kp7qD,45,26093,"['indie hip hop', 'underground hip hop']"
63,Subculture Sage,https://open.spotify.com/artist/5HZXZ01UBUXhMpdei2vULP,5HZXZ01UBUXhMpdei2vULP,44,26196,['uk alternative hip hop']
64,Innanet James,https://open.spotify.com/artist/7p1KdHKrIDsXbiHnRNPOTG,7p1KdHKrIDsXbiHnRNPOTG,36,26826,['dmv rap']
65,Jordan Hollywood,https://open.spotify.com/artist/1mGW7MpR3kesskLHY3Q5WX,1mGW7MpR3kesskLHY3Q5WX,38,27142,['trap soul']
66,The Shadowboxers,https://open.spotify.com/artist/3gq3IRuBKSmyBbGXwfagj4,3gq3IRuBKSmyBbGXwfagj4,45,27252,[]
67,Lance Skiiiwalker,https://open.spotify.com/artist/4jlguclMzgjLqZPqF9s19O,4jlguclMzgjLqZPqF9s19O,41,27361,"['psychedelic hip hop', 'underground hip hop']"
68,Lou Val,https://open.spotify.com/artist/6u3PN3PCsWLGsw1OffKQ2F,6u3PN3PCsWLGsw1OffKQ2F,45,27551,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'trap soul']"
69,Supa Bwe,https://open.spotify.com/artist/05kWC05qQmocVoC5Udgl6D,05kWC05qQmocVoC5Udgl6D,41,28473,"['pop rap', 'underground hip hop']"
70,Lyves,https://open.spotify.com/artist/0q31MBlCXGIFG6gl11Yn0t,0q31MBlCXGIFG6gl11Yn0t,41,28551,"['alternative r&b', 'vapor soul']"
71,Electrik Red,https://open.spotify.com/artist/6lu1azxkCc8fQMYIhyQn8J,6lu1azxkCc8fQMYIhyQn8J,21,28760,"['girl group', 'hip pop', 'r&b', 'urban contemporary']"
72,Jayla Darden,https://open.spotify.com/artist/2FcXBEz4zZpJGNO8CSrchU,2FcXBEz4zZpJGNO8CSrchU,44,28907,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']"
73,brb.,https://open.spotify.com/artist/2XBiI8PjCnjJ3XKWtiKcvc,2XBiI8PjCnjJ3XKWtiKcvc,53,29110,"['chill r&b', 'singaporean pop']"
74,Jerreau,https://open.spotify.com/artist/1xMXwKQhYLclPctEzpm4nr,1xMXwKQhYLclPctEzpm4nr,44,29163,[]
75,Ginette Claudette,https://open.spotify.com/artist/44FcajG2fONeWG1KEy0DBt,44FcajG2fONeWG1KEy0DBt,34,29376,"['indie r&b', 'pop r&b']"
76,Hablot Brown,https://open.spotify.com/artist/6LtgEnShwvrqAaKohg7skM,6LtgEnShwvrqAaKohg7skM,50,29464,"['alternative r&b', 'indie r&b', 'indie soul']"
77,JON VINYL,https://open.spotify.com/artist/6PvScqSJuICxvoA3UDYPmu,6PvScqSJuICxvoA3UDYPmu,50,29594,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']"
78,Trapo,https://open.spotify.com/artist/1ajTetyk95Ba8KUEYn7PT4,1ajTetyk95Ba8KUEYn7PT4,36,30201,['indie hip hop']
79,ShaqIsDope,https://open.spotify.com/artist/3Is1kGaN2jmS0hB1Hn6dp4,3Is1kGaN2jmS0hB1Hn6dp4,41,30219,"['canadian hip hop', 'deep underground hip hop', 'toronto rap', 'trap soul', 'underground hip hop']"
80,Nick Grant,https://open.spotify.com/artist/2QOP6zKx1d0gGEtuuXOvJ3,2QOP6zKx1d0gGEtuuXOvJ3,43,30421,['atl hip hop']
81,Tunji Ige,https://open.spotify.com/artist/5fW1JQP4DfDyNqvYQ5m4Ju,5fW1JQP4DfDyNqvYQ5m4Ju,46,30422,['underground hip hop']
82,Sylo Nozra,https://open.spotify.com/artist/0QitJHI0ZwMa5F9TR6EYSl,0QitJHI0ZwMa5F9TR6EYSl,47,30555,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']"
83,Serayah,https://open.spotify.com/artist/3N3R2mEESjTYM3W6ye2bod,3N3R2mEESjTYM3W6ye2bod,48,30710,['pop r&b']
84,Amber Olivier,https://open.spotify.com/artist/5qeWpRuIDDT5BBPojh8afd,5qeWpRuIDDT5BBPojh8afd,33,30755,"['alternative r&b', 'uk contemporary r&b']"
85,Adeline,https://open.spotify.com/artist/5RRfTrwXUGYiBB0DMV4hyh,5RRfTrwXUGYiBB0DMV4hyh,51,30887,"['indie r&b', 'indie soul']"
86,Ye Ali,https://open.spotify.com/artist/0Maq4Nk8ZM6keGZjTCXGIH,0Maq4Nk8ZM6keGZjTCXGIH,44,31071,"['alternative r&b', 'indiana hip hop', 'indie r&b', 'pop r&b', 'trap soul']"
87,vbnd,https://open.spotify.com/artist/5KbEFz293OMDqqk9ajZKZV,5KbEFz293OMDqqk9ajZKZV,46,31654,"['indie r&b', 'vapor twitch']"
88,YGTUT,https://open.spotify.com/artist/5rOkxO8Va1CnXhF7nrHMrU,5rOkxO8Va1CnXhF7nrHMrU,52,33453,"['indie hip hop', 'tennessee hip hop', 'underground hip hop']"
89,temp.,https://open.spotify.com/artist/3fy7EyjDaIZ3BNhNOv2jtQ,3fy7EyjDaIZ3BNhNOv2jtQ,35,33619,['thai indie pop']
90,IYAMAH,https://open.spotify.com/artist/3kf01riKEcjHq6eiATvWT1,3kf01riKEcjHq6eiATvWT1,43,34089,"['alternative r&b', 'chill r&b', 'indie r&b', 'uk contemporary r&b']"
91,Quentin Miller,https://open.spotify.com/artist/6po19E0R9xffrgzrg84TC9,6po19E0R9xffrgzrg84TC9,49,34382,"['atl hip hop', 'trap soul', 'underground hip hop']"
92,Nakala,https://open.spotify.com/artist/4dw1gYD42SHeDoxl7SKDhS,4dw1gYD42SHeDoxl7SKDhS,39,34710,"['alternative r&b', 'chill r&b', 'indie r&b', 'trap soul', 'uk contemporary r&b']"
93,Christian Kuria,https://open.spotify.com/artist/4uaGojdWj4H6cTJydZUPWG,4uaGojdWj4H6cTJydZUPWG,61,35048,"['alternative r&b', 'chill r&b', 'indie r&b']"
94,Hare Squead,https://open.spotify.com/artist/3OqgnoaUHWX4ih4oAL0zzQ,3OqgnoaUHWX4ih4oAL0zzQ,51,35912,['irish hip hop']
95,Elli Ingram,https://open.spotify.com/artist/29Dil4ZXNOwBukXdVL1EwB,29Dil4ZXNOwBukXdVL1EwB,41,36532,['uk contemporary r&b']
96,Lily Moore,https://open.spotify.com/artist/1SQeTDXO492WB6aFvrntSS,1SQeTDXO492WB6aFvrntSS,47,36759,['uk contemporary r&b']
97,kiLL edward,https://open.spotify.com/artist/3EWxytcxaM0tksU6v3je2Q,3EWxytcxaM0tksU6v3je2Q,49,36806,[]
98,Noah Slee,https://open.spotify.com/artist/2inX1svE5swPuIBIJdrFyo,2inX1svE5swPuIBIJdrFyo,44,36811,"['indie soul', 'vapor soul']"
99,Pomo,https://open.spotify.com/artist/6YtlR8MLfO6azxwOKAvEi3,6YtlR8MLfO6azxwOKAvEi3,48,37106,"['canadian electronic', 'new french touch']"
100,Kartell,https://open.spotify.com/artist/3E4UsjXgFv2GdwshMkkJze,3E4UsjXgFv2GdwshMkkJze,50,37285,"['filter house', 'indie soul', 'new french touch', 'nu disco']"
101,Barney Artist,https://open.spotify.com/artist/5iRM7qYip6UNfQaPe2reCz,5iRM7qYip6UNfQaPe2reCz,49,37896,"['indie soul', 'uk alternative hip hop']"
102,Jess Connelly,https://open.spotify.com/artist/1XC87A3NVlw6xDW1kIB5FN,1XC87A3NVlw6xDW1kIB5FN,46,38252,"['pinoy indie', 'pinoy trap', 'tagalog rap']"
103,Rosie Lowe,https://open.spotify.com/artist/3xGUleMP0VqmYNXcGBNhnI,3xGUleMP0VqmYNXcGBNhnI,46,38662,"['alternative r&b', 'uk contemporary r&b']"
104,Allan Kingdom,https://open.spotify.com/artist/1tUALn7PEhW7LpMuxvat2x,1tUALn7PEhW7LpMuxvat2x,51,39065,['underground hip hop']
105,Stephen Day,https://open.spotify.com/artist/4cnFw4bkIWVGKUBsr93OS5,4cnFw4bkIWVGKUBsr93OS5,55,39295,['indiecoustica']
106,Moods,https://open.spotify.com/artist/14uVJsPC4DByeuD0cq36ez,14uVJsPC4DByeuD0cq36ez,54,39402,"['chillhop', 'indie soul', 'new french touch', 'vapor twitch']"
107,Teflon Sega,https://open.spotify.com/artist/0JFKmdLuTj0yZi9P05a85X,0JFKmdLuTj0yZi9P05a85X,50,40441,['trap soul']
108,Marco McKinnis,https://open.spotify.com/artist/2hnEiOVSXzO81ruLVH0KUR,2hnEiOVSXzO81ruLVH0KUR,48,40507,"['alternative r&b', 'chill r&b', 'indie r&b', 'trap soul']"
109,KAWALA,https://open.spotify.com/artist/58bHgbHOExsHSOGlf0uUkL,58bHgbHOExsHSOGlf0uUkL,54,40620,"['indie anthem-folk', 'uk pop']"
110,The Manor,https://open.spotify.com/artist/2ZeAzgQtLfcPmMap31S0dZ,2ZeAzgQtLfcPmMap31S0dZ,49,40995,"['grime', 'uk alternative hip hop', 'uk hip hop']"
111,Dylan Sinclair,https://open.spotify.com/artist/45RZn1pAEvQYqkRnvFaIJx,45RZn1pAEvQYqkRnvFaIJx,49,41321,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']"
112,Guordan Banks,https://open.spotify.com/artist/4lwPGsAG5qnfn1JOtESnYZ,4lwPGsAG5qnfn1JOtESnYZ,45,41605,[]
113,Lorine Chia,https://open.spotify.com/artist/6NnWCx7mer62qXytwEKZm9,6NnWCx7mer62qXytwEKZm9,49,41755,['alternative r&b']
114,John Splithoff,https://open.spotify.com/artist/7A2x4Urpc4VKF1pb7qnNqD,7A2x4Urpc4VKF1pb7qnNqD,52,41935,['nyc pop']
115,Blue Lab Beats,https://open.spotify.com/artist/4YLUMAgNyttwx4hUHgtBtR,4YLUMAgNyttwx4hUHgtBtR,50,41959,"['indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary jazz']"
116,Kalin White,https://open.spotify.com/artist/49ygis4xkYsXbHMGCD7ajq,49ygis4xkYsXbHMGCD7ajq,36,42554,"['pop r&b', 'trap soul']"
117,Kara Marni,https://open.spotify.com/artist/2lfOu2DjnvR4Xpolt3OPfv,2lfOu2DjnvR4Xpolt3OPfv,44,43274,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']"
118,Woodie Smalls,https://open.spotify.com/artist/1ng2cH6hJIOSYxQMk6pEux,1ng2cH6hJIOSYxQMk6pEux,46,43675,"['belgian hip hop', 'underground hip hop']"
119,Poppy Ajudha,https://open.spotify.com/artist/6oPQiSj92N4mk5jXLtX1bl,6oPQiSj92N4mk5jXLtX1bl,53,44717,"['indie soul', 'uk contemporary r&b']"
120,Joesef,https://open.spotify.com/artist/28EyduqESEOVMO6vglvaUZ,28EyduqESEOVMO6vglvaUZ,59,44920,"['indie r&b', 'indie soul', 'uk alternative pop']"
121,Jade Novah,https://open.spotify.com/artist/7HvZ0wFF6TW2kxX8AVVY3K,7HvZ0wFF6TW2kxX8AVVY3K,37,45365,['pop r&b']
122,McClenney,https://open.spotify.com/artist/44drVL4jbdo6T6llD5cMgx,44drVL4jbdo6T6llD5cMgx,48,45535,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'neo r&b']"
123,alayna,https://open.spotify.com/artist/7JwNWaTv4y9WNJCihQFHpv,7JwNWaTv4y9WNJCihQFHpv,47,45726,"['alternative r&b', 'chill r&b', 'indie r&b']"
124,Powers Pleasant,https://open.spotify.com/artist/0fYw4bch7qTxBZLS3rSVMj,0fYw4bch7qTxBZLS3rSVMj,54,45962,['underground hip hop']
125,JGrrey,https://open.spotify.com/artist/66rDbD3tWR3M1uNuIaDAGx,66rDbD3tWR3M1uNuIaDAGx,48,47503,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']"
126,Tyra B,https://open.spotify.com/artist/1QBGmq3C66kPc3IsFuFHmR,1QBGmq3C66kPc3IsFuFHmR,29,47833,['hip pop']
127,Lady Wray,https://open.spotify.com/artist/1plioVQ0mcgAO7uhvWkJJy,1plioVQ0mcgAO7uhvWkJJy,55,48309,"['funk', 'indie soul', 'neo soul', 'soul']"
128,Lava La Rue,https://open.spotify.com/artist/271bbpX3pdCi56ZJA1jQ43,271bbpX3pdCi56ZJA1jQ43,48,48612,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']"
129,Rendezvous At Two,https://open.spotify.com/artist/2EcDZA7LVlXzUhOqYzhNGK,2EcDZA7LVlXzUhOqYzhNGK,48,48722,['bedroom soul']
